,userId,movieId,rating,Unnamed: 0,rated
629,6,667,3.0,5,309
630,6,662,3.0,5,309
631,6,640,1.0,5,309
632,6,637,4.0,5,309
633,6,631,4.0,5,309
634,6,382,3.0,5,309
635,6,628,3.0,5,309
636,6,383,3.0,5,309
637,6,405,3.0,5,309
638,6,262,5.0,5,309
639,6,412,3.0,5,309
640,6,267,3.0,5,309
641,6,380,4.0,5,309
642,6,494,3.0,5,309
643,6,258,3.0,5,309
644,6,34,4.0,5,309
645,6,22,5.0,5,309
646,6,516,4.0,5,309
647,6,510,3.0,5,309
648,6,466,2.0,5,309
649,6,27,3.0,5,309
650,6,468,4.0,5,309
651,6,469,4.0,5,309
652,6,472,3.0,5,309
653,6,477,4.0,5,309
654,6,485,3.0,5,309
655,6,153,3.0,5,309
656,6,508,4.0,5,309
657,6,282,3.0,5,309
658,6,489,3.0,5,309
659,6,490,3.0,5,309
660,6,41,4.0,5,309
661,6,281,4.0,5,309
662,6,505,3.0,5,309
663,6,502,3.0,5,309
664,6,279,3.0,5,309
665,6,780,5.0,5,309
666,6,47,4.0,5,309
667,6,150,4.0,5,309
668,6,491,4.0,5,309
669,6,497,3.0,5,309
670,6,493,3.0,5,309
671,6,460,3.0,5,309
672,6,43,4.0,5,309
673,6,520,3.0,5,309
674,6,458,3.0,5,309
675,6,445,3.0,5,309
676,6,540,3.0,5,309
677,6,537,3.0,5,309
678,6,318,5.0,5,309
679,6,536,3.0,5,309
680,6,454,4.0,5,309
681,6,1049,5.0,5,309
682,6,266,3.0,5,309
683,6,532,3.0,5,309
684,6,261,4.0,5,309
685,6,274,4.0,5,309
686,6,276,4.0,5,309
687,6,1073,3.0,5,309
688,6,524,3.0,5,309
689,6,1042,3.0,5,309
690,6,54,4.0,5,309
691,6,46,4.0,5,309
692,6,36,5.0,5,309
693,6,277,5.0,5,309
694,6,24,4.0,5,309
695,6,25,3.0,5,309
696,6,455,3.0,5,309
697,6,288,2.0,5,309
698,6,253,3.0,5,309
699,6,736,5.0,5,309
700,6,26,4.0,5,309
701,6,60,4.0,5,309
702,6,474,4.0,5,309
703,6,381,3.0,5,309
704,6,337,5.0,5,309
705,6,254,3.0,5,309
706,6,991,4.0,5,309
707,6,5,5.0,5,309
708,6,4,3.0,5,309
709,6,996,4.0,5,309
710,6,302,3.0,5,309
711,6,838,4.0,5,309
712,6,339,4.0,5,309
713,6,999,2.0,5,309
714,6,1004,4.0,5,309
715,6,837,3.0,5,309
716,6,2,4.0,5,309
717,6,835,4.0,5,309
718,6,830,5.0,5,309
719,6,340,4.0,5,309
720,6,317,4.0,5,309
721,6,343,3.0,5,309
722,6,818,3.0,5,309
723,6,981,3.0,5,309
724,6,350,5.0,5,309
725,6,1006,4.0,5,309
726,6,839,3.0,5,309
727,6,3,5.0,5,309
728,6,374,3.0,5,309
729,6,304,4.0,5,309
730,6,979,3.0,5,309
731,6,303,3.0,5,309
732,6,330,3.0,5,309
733,6,7,4.0,5,309
734,6,891,3.0,5,309
735,6,332,3.0,5,309
736,6,888,3.0,5,309
737,6,88,2.0,5,309
738,6,87,3.0,5,309
739,6,986,4.0,5,309
740,6,881,3.0,5,309
741,6,880,3.0,5,309
742,6,867,3.0,5,309
743,6,86,5.0,5,309
744,6,852,4.0,5,309
745,6,848,4.0,5,309
746,6,329,4.0,5,309
747,6,8,3.0,5,309
748,6,327,1.0,5,309
749,6,336,3.0,5,309
750,6,10,3.0,5,309
751,6,842,3.0,5,309
752,6,315,4.0,5,309
753,6,347,3.0,5,309
754,6,252,4.0,5,309
755,6,1061,4.0,5,309
756,6,257,5.0,5,309
757,6,163,3.0,5,309
758,6,50,1.0,5,309
759,6,783,5.0,5,309
760,6,76,4.0,5,309
761,6,589,3.0,5,309
762,6,597,4.0,5,309
763,6,765,3.0,5,309
764,6,762,1.0,5,309
765,6,747,3.0,5,309
766,6,1064,4.0,5,309
767,6,66,3.0,5,309
768,6,370,4.0,5,309
769,6,359,3.0,5,309
770,6,313,3.0,5,309
771,6,360,3.0,5,309
772,6,314,5.0,5,309
773,6,361,4.0,5,309
774,6,795,3.0,5,309
775,6,358,3.0,5,309
776,6,366,3.0,5,309
777,6,352,3.0,5,309
778,6,802,4.0,5,309
779,6,801,3.0,5,309
780,6,593,4.0,5,309
781,6,251,3.0,5,309
782,6,711,4.0,5,309
783,6,256,3.0,5,309
784,6,16,4.0,5,309
785,6,799,3.0,5,309
786,6,11,4.0,5,309
787,6,353,4.0,5,309
788,6,719,2.0,5,309
789,6,79,3.0,5,309
790,6,15,4.0,5,309
791,6,354,4.0,5,309
792,6,371,3.0,5,309
793,6,531,3.0,5,309
794,6,355,4.0,5,309
795,6,608,3.0,5,309
796,6,13,3.0,5,309
797,6,515,4.0,5,309
798,7,8207,4.5,6,145
799,7,8373,2.0,6,145
800,7,595,3.5,6,145
801,7,5445,4.0,6,145
802,7,466,5.0,6,145
803,7,165,4.0,6,145
804,7,8360,3.5,6,145
805,7,5502,1.5,6,145
806,7,8958,3.5,6,145
807,7,5464,3.0,6,145
808,7,8961,4.0,6,145
809,7,8528,4.5,6,145
810,7,48516,1.0,6,145
811,7,1240,5.0,6,145
812,7,588,3.0,6,145
813,7,1,4.5,6,145
814,7,5459,3.0,6,145
815,7,49286,0.5,6,145
816,7,8368,2.5,6,145
817,7,356,5.0,6,145
818,7,8957,4.0,6,145
819,7,6539,4.5,6,145
820,7,34319,4.5,6,145
821,7,38388,3.5,6,145
822,7,5991,4.5,6,145
823,7,42002,4.5,6,145
824,7,6333,4.0,6,145
825,7,45499,4.0,6,145
826,7,7153,4.0,6,145
827,7,1617,3.0,6,145
828,7,589,2.5,6,145
829,7,380,3.0,6,145
830,7,7143,4.5,6,145
831,7,1220,4.5,6,145
832,7,6934,2.0,6,145
833,7,260,5.0,6,145
834,7,6365,4.0,6,145
835,7,8665,3.5,6,145
836,7,45668,1.0,6,145
837,7,6863,4.5,6,145
838,7,58,3.0,6,145
839,7,6534,0.5,6,145
840,7,45730,0.5,6,145
841,7,5618,5.0,6,145
842,7,1954,4.5,6,145
843,7,1517,3.5,6,145
844,7,7445,4.0,6,145
845,7,3578,1.5,6,145
846,7,7155,3.0,6,145
847,7,45517,4.5,6,145
848,7,8636,4.5,6,145
849,7,8949,4.0,6,145
850,7,8908,4.5,6,145
851,7,5816,4.5,6,145
852,7,8907,1.0,6,145
853,7,8870,3.5,6,145
854,7,8798,4.5,6,145
855,7,5952,4.5,6,145
856,7,8865,1.0,6,145
857,7,8808,1.5,6,145
858,7,46530,1.0,6,145
859,7,37741,3.5,6,145
860,7,8783,1.0,6,145
861,7,8666,1.0,6,145
862,7,1196,4.0,6,145
863,7,5989,4.0,6,145
864,7,1101,4.0,6,145
865,7,2688,2.5,6,145
866,7,49272,4.5,6,145
867,7,2671,4.5,6,145
868,7,1208,4.0,6,145
869,7,2324,2.0,6,145
870,7,4963,4.0,6,145
871,7,32029,2.0,6,145
872,7,1923,1.5,6,145
873,7,8984,4.0,6,145
874,7,4306,4.0,6,145
875,7,4223,2.0,6,145
876,7,2628,1.5,6,145
877,7,32031,1.5,6,145
878,7,1917,4.0,6,145
879,7,32296,2.0,6,145
880,7,4993,4.5,6,145
881,7,648,4.0,6,145
882,7,4643,1.0,6,145
883,7,49278,3.5,6,145
884,7,4018,4.0,6,145
885,7,2762,4.5,6,145
886,7,1784,0.5,6,145
887,7,33493,1.0,6,145
888,7,3623,1.0,6,145
889,7,3354,1.5,6,145
890,7,34048,3.0,6,145
891,7,2701,1.5,6,145
892,7,4700,1.5,6,145
893,7,8972,2.5,6,145
894,7,4844,1.5,6,145
895,7,4874,3.0,6,145
896,7,5378,0.5,6,145
897,7,4246,2.0,6,145
898,7,49824,3.0,6,145
899,7,3114,4.5,6,145
900,7,2640,3.0,6,145
901,7,587,2.0,6,145
902,7,2353,3.5,6,145
903,7,4310,0.5,6,145
904,7,4896,4.0,6,145
905,7,8970,2.5,6,145
906,7,48997,2.5,6,145
907,7,480,5.0,6,145
908,7,30816,2.0,6,145
909,7,2717,3.5,6,145
910,7,33836,1.0,6,145
911,7,8965,1.0,6,145
912,7,31878,3.5,6,145
913,7,2683,2.0,6,145
914,7,4886,4.0,6,145
915,7,4995,4.5,6,145
916,7,32587,3.5,6,145
917,7,1584,5.0,6,145
918,7,5218,3.5,6,145
919,7,3916,4.0,6,145
920,7,48783,4.5,6,145
921,7,1183,1.5,6,145
922,7,592,3.0,6,145
923,7,27741,3.0,6,145
924,7,3408,4.5,6,145
925,7,5349,3.5,6,145
926,7,1270,5.0,6,145
927,7,33794,2.0,6,145
928,7,593,5.0,6,145
929,7,1210,4.0,6,145
930,7,3869,5.0,6,145
931,7,30812,3.5,6,145
932,7,780,4.5,6,145
933,7,50,4.5,6,145
934,7,150,4.5,6,145
935,7,1246,1.5,6,145
936,7,2858,4.0,6,145
937,7,33162,3.5,6,145
938,7,4370,4.5,6,145
939,7,1610,4.0,6,145
940,7,3793,3.5,6,145
941,7,3977,2.5,6,145
942,7,3994,3.0,6,145
943,7,1682,3.0,6,145
944,8,150,4.0,7,46
945,8,380,5.0,7,46
946,8,597,3.0,7,46
947,8,454,4.0,7,46
948,8,292,3.0,7,46
949,8,364,5.0,7,46
950,8,32,3.0,7,46
951,8,480,4.0,7,46
952,8,236,3.0,7,46
953,8,253,5.0,7,46
954,8,592,3.0,7,46
955,8,11,4.0,7,46
956,8,252,3.0,7,46
957,8,457,3.0,7,46
958,8,141,3.0,7,46
959,8,590,5.0,7,46
960,8,356,3.0,7,46
961,8,539,3.0,7,46
